,measure_id,measure_name,location_id,location_name,cause_id,cause_name,metric_id,metric_name,year,GBD_val,upper,lower,WBLocation,Country Code,GDP_value,Lvl1_category
354209,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2000,8215.020209278613,12054.484374315825,5744.723877542111,Sub-Saharan Africa,SSF,1200.625145,"Communicable, maternal, neonatal, and nutritional diseases"
354215,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2001,7624.591077583208,11094.357581599932,5360.436238247146,Sub-Saharan Africa,SSF,1218.977185,"Communicable, maternal, neonatal, and nutritional diseases"
354221,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2002,7044.455841362701,10173.873298824,4933.4279676179885,Sub-Saharan Africa,SSF,1262.720284,"Communicable, maternal, neonatal, and nutritional diseases"
354227,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2003,6539.643499710325,9412.511614471736,4700.773345826431,Sub-Saharan Africa,SSF,1281.601546,"Communicable, maternal, neonatal, and nutritional diseases"
354233,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2005,5265.328040887884,7290.941234300551,3845.694944663178,Sub-Saharan Africa,SSF,1375.048353,"Communicable, maternal, neonatal, and nutritional diseases"
354239,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2004,5922.690101544979,8313.03766417392,4271.338320554198,Sub-Saharan Africa,SSF,1329.488412,"Communicable, maternal, neonatal, and nutritional diseases"
354245,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2006,4546.202880742766,5994.526079868456,3487.691551540032,Sub-Saharan Africa,SSF,1420.43227,"Communicable, maternal, neonatal, and nutritional diseases"
354251,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2008,3870.3727834117853,4965.919954600648,3027.751469904273,Sub-Saharan Africa,SSF,1511.6735720000001,"Communicable, maternal, neonatal, and nutritional diseases"
354257,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2007,4077.526385055244,5185.078879689974,3191.38570319199,Sub-Saharan Africa,SSF,1474.462795,"Communicable, maternal, neonatal, and nutritional diseases"
354263,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2009,3704.458773140719,4820.5197210994975,2905.870040804256,Sub-Saharan Africa,SSF,1515.317772,"Communicable, maternal, neonatal, and nutritional diseases"
354269,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2010,3608.793831248381,4694.3157959474265,2822.941872032949,Sub-Saharan Africa,SSF,1556.757334,"Communicable, maternal, neonatal, and nutritional diseases"
354275,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2011,3618.720613576672,4824.2849268511745,2755.7816618933325,Sub-Saharan Africa,SSF,1583.702845,"Communicable, maternal, neonatal, and nutritional diseases"
354281,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2012,3467.890502284436,4642.429007767213,2654.697144648867,Sub-Saharan Africa,SSF,1611.014444,"Communicable, maternal, neonatal, and nutritional diseases"
354287,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2013,3322.410313307951,4402.125863920337,2528.635599308103,Sub-Saharan Africa,SSF,1645.804132,"Communicable, maternal, neonatal, and nutritional diseases"
354293,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2014,3116.584917420344,4050.146972099864,2430.588817260185,Sub-Saharan Africa,SSF,1676.649191,"Communicable, maternal, neonatal, and nutritional diseases"
354299,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2015,2931.957605580597,3771.298202038133,2285.529061166836,Sub-Saharan Africa,SSF,1679.850339,"Communicable, maternal, neonatal, and nutritional diseases"
354305,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2017,2584.563079175929,3263.4871779843907,2013.1248095370665,Sub-Saharan Africa,SSF,1652.4995470000001,"Communicable, maternal, neonatal, and nutritional diseases"
354308,4,YLLs (Years of Life Lost),242,Sub-Saharan Africa,961,Other infectious diseases,3,Rate,2016,2769.088417872084,3518.6444048804206,2160.8543280487547,Sub-Saharan Africa,SSF,1655.272522,"Communicable, maternal, neonatal, and nutritional diseases"
354317,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,1991,263.7677613697919,307.5549594579413,214.88903932786224,Europe & Central Asia,ECS,17575.96127,"Communicable, maternal, neonatal, and nutritional diseases"
354320,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,1990,285.2784088962262,335.28280060134705,233.40878680379106,Europe & Central Asia,ECS,17567.83478,"Communicable, maternal, neonatal, and nutritional diseases"
354326,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,1992,252.92050011186183,294.3973998455615,208.1888637478864,Europe & Central Asia,ECS,17398.18001,"Communicable, maternal, neonatal, and nutritional diseases"
354335,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,1993,247.26387846982297,285.02355894310415,204.50029939653592,Europe & Central Asia,ECS,17189.378119999998,"Communicable, maternal, neonatal, and nutritional diseases"
354341,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,1994,249.71457277901703,287.4264089142902,208.0461304924429,Europe & Central Asia,ECS,17334.54905,"Communicable, maternal, neonatal, and nutritional diseases"
354347,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,1995,244.09489061212867,280.54652855445744,203.62436402859672,Europe & Central Asia,ECS,17674.73059,"Communicable, maternal, neonatal, and nutritional diseases"
354353,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,1996,230.5461689159015,268.6109324589962,191.31335755640262,Europe & Central Asia,ECS,17960.54334,"Communicable, maternal, neonatal, and nutritional diseases"
354359,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,1997,211.3013300960388,243.72669197978942,172.6357169104557,Europe & Central Asia,ECS,18463.4578,"Communicable, maternal, neonatal, and nutritional diseases"
354365,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,1998,201.64889059469658,228.7022723134696,163.86194246884276,Europe & Central Asia,ECS,18897.76368,"Communicable, maternal, neonatal, and nutritional diseases"
354371,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,1999,192.53735522379756,218.36470447143924,157.55496637209413,Europe & Central Asia,ECS,19420.02181,"Communicable, maternal, neonatal, and nutritional diseases"
354377,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2000,182.62332538719497,207.09535418854054,152.176996258201,Europe & Central Asia,ECS,20233.50565,"Communicable, maternal, neonatal, and nutritional diseases"
354383,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2001,173.8081575382978,197.2511908417692,149.10829810644515,Europe & Central Asia,ECS,20647.5813,"Communicable, maternal, neonatal, and nutritional diseases"
354389,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2002,166.63702600517746,190.05926893857108,142.32380363843126,Europe & Central Asia,ECS,20969.71905,"Communicable, maternal, neonatal, and nutritional diseases"
354395,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2003,154.4212568209885,173.69344469827396,135.42599935029094,Europe & Central Asia,ECS,21306.66481,"Communicable, maternal, neonatal, and nutritional diseases"
354401,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2005,129.559926921277,141.15935195897939,120.19806990105518,Europe & Central Asia,ECS,22471.4264,"Communicable, maternal, neonatal, and nutritional diseases"
354407,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2004,137.78306628396172,151.6289108093151,126.07797365458474,Europe & Central Asia,ECS,21933.64271,"Communicable, maternal, neonatal, and nutritional diseases"
354413,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2006,119.89860818468628,128.9806829557561,112.30892982615252,Europe & Central Asia,ECS,23284.684680000002,"Communicable, maternal, neonatal, and nutritional diseases"
354419,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2008,110.75574987191358,118.26659966175836,105.06434680704069,Europe & Central Asia,ECS,24207.07061,"Communicable, maternal, neonatal, and nutritional diseases"
354425,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2007,115.15609892531529,123.83796660451077,108.79900243674669,Europe & Central Asia,ECS,24061.31393,"Communicable, maternal, neonatal, and nutritional diseases"
354431,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2009,106.91192264052891,114.22325851173522,101.39334696740214,Europe & Central Asia,ECS,23030.4587,"Communicable, maternal, neonatal, and nutritional diseases"
354437,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2010,104.45806206199957,111.37828873218807,99.33846215882895,Europe & Central Asia,ECS,23532.29804,"Communicable, maternal, neonatal, and nutritional diseases"
354443,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2011,101.33010562214385,107.69770985291494,96.31694431861536,Europe & Central Asia,ECS,24041.87231,"Communicable, maternal, neonatal, and nutritional diseases"
354449,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2012,99.70037405262148,107.00146921502548,94.02843672431044,Europe & Central Asia,ECS,24016.90085,"Communicable, maternal, neonatal, and nutritional diseases"
354455,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2013,97.27277725904,104.00809291910289,91.79920724805751,Europe & Central Asia,ECS,24118.39184,"Communicable, maternal, neonatal, and nutritional diseases"
354461,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2015,95.18027953258873,101.93406010807823,89.60374574303562,Europe & Central Asia,ECS,24809.90336,"Communicable, maternal, neonatal, and nutritional diseases"
354467,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2014,95.51760419490728,102.29013521265837,89.99610862701323,Europe & Central Asia,ECS,24446.87946,"Communicable, maternal, neonatal, and nutritional diseases"
354473,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2017,89.57553324370554,96.24531968092566,83.74627528294332,Europe & Central Asia,ECS,25693.67175,"Communicable, maternal, neonatal, and nutritional diseases"
354476,4,YLLs (Years of Life Lost),240,Europe & Central Asia,961,Other infectious diseases,3,Rate,2016,92.26156379451844,99.28919811532721,86.40330306600353,Europe & Central Asia,ECS,25146.54653,"Communicable, maternal, neonatal, and nutritional diseases"
359693,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,1991,1589.4287078222821,2476.821140833139,1037.4212974159725,Middle East & North Africa,MEA,5007.3669469999995,"Communicable, maternal, neonatal, and nutritional diseases"
359696,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,1990,1727.9116521361761,2724.309207957915,1102.4985617991065,Middle East & North Africa,MEA,4930.111692,"Communicable, maternal, neonatal, and nutritional diseases"
359702,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,1992,1482.1930668946939,2280.076152320696,975.3082291223787,Middle East & North Africa,MEA,5158.746097,"Communicable, maternal, neonatal, and nutritional diseases"
359711,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,1993,1362.343126520294,2101.240258903369,902.739129736154,Middle East & North Africa,MEA,5185.610254,"Communicable, maternal, neonatal, and nutritional diseases"
359717,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,1994,1287.0940226339333,1940.1806726918105,869.0573446733913,Middle East & North Africa,MEA,5208.481291,"Communicable, maternal, neonatal, and nutritional diseases"
359723,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,1995,1201.1334500960193,1825.0257181634647,807.2927631311213,Middle East & North Africa,MEA,5219.992819,"Communicable, maternal, neonatal, and nutritional diseases"
359729,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,1996,1104.8938257832356,1646.7704896042887,750.4495826882463,Middle East & North Africa,MEA,5356.740562,"Communicable, maternal, neonatal, and nutritional diseases"
359735,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,1997,1004.6237033537674,1481.4389866080985,698.0046337963419,Middle East & North Africa,MEA,5425.614858,"Communicable, maternal, neonatal, and nutritional diseases"
359741,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,1998,931.6141203455687,1350.5671833709332,643.7604970503216,Middle East & North Africa,MEA,5564.639066,"Communicable, maternal, neonatal, and nutritional diseases"
359747,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,1999,795.2006527507947,1119.4163444043654,572.006796999098,Middle East & North Africa,MEA,5555.423283,"Communicable, maternal, neonatal, and nutritional diseases"
359753,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2000,743.5930350994267,1034.2133003536057,531.1659084771907,Middle East & North Africa,MEA,5764.627488,"Communicable, maternal, neonatal, and nutritional diseases"
359759,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2001,699.6010073063928,983.6258906228427,508.7228707684628,Middle East & North Africa,MEA,5725.478419,"Communicable, maternal, neonatal, and nutritional diseases"
359765,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2002,628.2542845195827,861.3640883028439,467.1491092199794,Middle East & North Africa,MEA,5712.099403,"Communicable, maternal, neonatal, and nutritional diseases"
359771,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2003,574.8066385744461,778.9145840072175,435.3161406358025,Middle East & North Africa,MEA,5911.671955,"Communicable, maternal, neonatal, and nutritional diseases"
359777,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2004,530.5783638309352,707.7715129530278,403.1096580657248,Middle East & North Africa,MEA,6265.435896,"Communicable, maternal, neonatal, and nutritional diseases"
359783,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2005,494.8149819245459,640.662936249343,377.1361537701479,Middle East & North Africa,MEA,6452.520764,"Communicable, maternal, neonatal, and nutritional diseases"
359789,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2006,478.1612923047836,621.5041016948303,363.56516938205687,Middle East & North Africa,MEA,6698.544844,"Communicable, maternal, neonatal, and nutritional diseases"
359795,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2008,385.49107286362397,482.43528835306296,298.96419853620534,Middle East & North Africa,MEA,7046.009045999999,"Communicable, maternal, neonatal, and nutritional diseases"
359801,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2007,409.6018945256383,515.7465252104827,317.93863694868014,Middle East & North Africa,MEA,6893.893139,"Communicable, maternal, neonatal, and nutritional diseases"
359807,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2009,349.40460893859324,430.5768485481988,275.51471290519106,Middle East & North Africa,MEA,6933.149464,"Communicable, maternal, neonatal, and nutritional diseases"
359813,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2010,326.85116056095,395.2219979676906,258.1610770480586,Middle East & North Africa,MEA,7126.771934,"Communicable, maternal, neonatal, and nutritional diseases"
359819,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2011,323.05215860672354,403.09209530605676,254.41657460448883,Middle East & North Africa,MEA,7234.311307999999,"Communicable, maternal, neonatal, and nutritional diseases"
359825,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2012,330.5303974851447,411.23436653187264,259.6488432777412,Middle East & North Africa,MEA,7363.59539,"Communicable, maternal, neonatal, and nutritional diseases"
359831,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2013,310.8003423188219,394.4942571600483,242.23015953623496,Middle East & North Africa,MEA,7410.019507999999,"Communicable, maternal, neonatal, and nutritional diseases"
359837,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2014,287.47925020175614,354.15178677132604,222.24624226293946,Middle East & North Africa,MEA,7476.846708,"Communicable, maternal, neonatal, and nutritional diseases"
359843,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2015,278.14018355045783,348.6241873081577,214.97412715761533,Middle East & North Africa,MEA,7527.284917,"Communicable, maternal, neonatal, and nutritional diseases"
359849,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2017,239.66896779044126,300.53963702413705,184.67862346414574,Middle East & North Africa,MEA,7737.846498999999,"Communicable, maternal, neonatal, and nutritional diseases"
359855,4,YLLs (Years of Life Lost),243,Middle East & North Africa,961,Other infectious diseases,3,Rate,2016,250.76387616872788,309.38387710467214,188.89879649922557,Middle East & North Africa,MEA,7750.252789,"Communicable, maternal, neonatal, and nutritional diseases"
360869,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,1991,1296.4360744445385,1741.9907894018095,1018.9528481933056,East Asia & Pacific,EAS,4319.3402719999995,"Communicable, maternal, neonatal, and nutritional diseases"
360872,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,1990,1399.6001530571707,1856.9933750906714,1085.3496187346936,East Asia & Pacific,EAS,4194.6643109999995,"Communicable, maternal, neonatal, and nutritional diseases"
360878,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,1992,1202.499220778253,1581.0897632154993,933.2168037162852,East Asia & Pacific,EAS,4409.2390700000005,"Communicable, maternal, neonatal, and nutritional diseases"
360887,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,1993,1108.1055866903619,1458.2539101887126,870.8157374438762,East Asia & Pacific,EAS,4492.073627000001,"Communicable, maternal, neonatal, and nutritional diseases"
360893,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,1994,1016.7243690622354,1327.922689714429,798.8653728651109,East Asia & Pacific,EAS,4628.659429,"Communicable, maternal, neonatal, and nutritional diseases"
360899,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,1995,937.7894994322979,1215.8800355851124,737.6013156420915,East Asia & Pacific,EAS,4807.179025,"Communicable, maternal, neonatal, and nutritional diseases"
360905,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,1996,861.6888716419604,1124.068484443723,694.7281049531986,East Asia & Pacific,EAS,4993.327078,"Communicable, maternal, neonatal, and nutritional diseases"
360911,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,1997,801.5869866176971,1034.2540254454952,640.2793118002403,East Asia & Pacific,EAS,5108.942051,"Communicable, maternal, neonatal, and nutritional diseases"
360917,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,1998,734.8652472618844,943.3230240413964,586.0675488517746,East Asia & Pacific,EAS,5049.807887,"Communicable, maternal, neonatal, and nutritional diseases"
360920,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,1999,678.6650574108827,867.4892617306082,556.2344271533585,East Asia & Pacific,EAS,5149.708096,"Communicable, maternal, neonatal, and nutritional diseases"
360929,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2000,633.2552938793023,807.8541103733144,520.6068711845585,East Asia & Pacific,EAS,5350.870906,"Communicable, maternal, neonatal, and nutritional diseases"
360935,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2001,581.7011393111239,727.1557213719195,478.8275364145649,East Asia & Pacific,EAS,5445.22764,"Communicable, maternal, neonatal, and nutritional diseases"
360941,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2002,531.3417305959566,670.5232745073295,441.13332987175687,East Asia & Pacific,EAS,5594.411594,"Communicable, maternal, neonatal, and nutritional diseases"
360947,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2003,483.66846433665023,593.2307190800029,403.2836014718883,East Asia & Pacific,EAS,5786.364674,"Communicable, maternal, neonatal, and nutritional diseases"
360953,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2005,396.32841053537385,478.35901333277945,336.4015052391576,East Asia & Pacific,EAS,6295.724615,"Communicable, maternal, neonatal, and nutritional diseases"
360959,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2004,430.701830920965,522.8093621316317,366.09011845783,East Asia & Pacific,EAS,6037.854277,"Communicable, maternal, neonatal, and nutritional diseases"
360965,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2006,366.3690696499451,442.5919252340172,314.02615114316984,East Asia & Pacific,EAS,6596.0326780000005,"Communicable, maternal, neonatal, and nutritional diseases"
360971,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2008,305.9136737117068,356.7011681869245,264.23831500941145,East Asia & Pacific,EAS,7168.063584999999,"Communicable, maternal, neonatal, and nutritional diseases"
360977,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2007,339.6027135574445,407.2085774131753,291.82319941467654,East Asia & Pacific,EAS,6973.347623999999,"Communicable, maternal, neonatal, and nutritional diseases"
360983,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2009,286.22863208078167,331.85775762261426,249.05070620894853,East Asia & Pacific,EAS,7218.346723000001,"Communicable, maternal, neonatal, and nutritional diseases"
360989,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2010,265.5062721390654,306.2239996421525,234.30913073766263,East Asia & Pacific,EAS,7676.520589,"Communicable, maternal, neonatal, and nutritional diseases"
360995,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2011,253.97649989572227,292.9778277717691,220.67829041688503,East Asia & Pacific,EAS,7977.522825,"Communicable, maternal, neonatal, and nutritional diseases"
361001,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2012,240.04601965121327,275.9100339586492,208.8576781836763,East Asia & Pacific,EAS,8294.49765,"Communicable, maternal, neonatal, and nutritional diseases"
361007,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2013,231.65681212075694,267.3087646677605,202.67144239802957,East Asia & Pacific,EAS,8629.708663,"Communicable, maternal, neonatal, and nutritional diseases"
361013,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2015,219.365237811172,254.07335590207788,192.17526889933572,East Asia & Pacific,EAS,9233.973616,"Communicable, maternal, neonatal, and nutritional diseases"
361019,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2014,223.5448306330824,257.27884624168894,195.35586078310448,East Asia & Pacific,EAS,8924.762067,"Communicable, maternal, neonatal, and nutritional diseases"
361025,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2017,200.4127807231009,231.357224116485,175.3180655231491,East Asia & Pacific,EAS,9915.066321,"Communicable, maternal, neonatal, and nutritional diseases"
361028,4,YLLs (Years of Life Lost),239,East Asia & Pacific,961,Other infectious diseases,3,Rate,2016,209.88277915439002,240.8239933293096,185.25637696721432,East Asia & Pacific,EAS,9547.731706999999,"Communicable, maternal, neonatal, and nutritional diseases"
362045,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,1991,5213.496618906969,6865.881017834937,4066.0221232859794,South Asia,SAS,547.0526593,"Communicable, maternal, neonatal, and nutritional diseases"
362048,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,1990,5453.748908959352,7159.0857266896155,4276.882339707115,South Asia,SAS,548.5863345,"Communicable, maternal, neonatal, and nutritional diseases"
362054,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,1992,5026.221324318555,6639.993958984572,3920.504584662528,South Asia,SAS,566.0465074,"Communicable, maternal, neonatal, and nutritional diseases"
362063,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,1993,4828.283904582554,6413.519904259263,3829.6176882486157,South Asia,SAS,578.562813,"Communicable, maternal, neonatal, and nutritional diseases"
362069,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,1994,4624.972432477765,6201.418483707419,3669.770795195889,South Asia,SAS,600.9564922000001,"Communicable, maternal, neonatal, and nutritional diseases"
362075,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,1995,4426.621916758238,5856.867090275684,3529.212973035036,South Asia,SAS,629.7209376000001,"Communicable, maternal, neonatal, and nutritional diseases"
362081,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,1996,4211.56137422817,5642.020953907687,3317.608089081977,South Asia,SAS,659.5312687999999,"Communicable, maternal, neonatal, and nutritional diseases"
362087,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,1997,4046.9853546509057,5402.098879497724,3191.5076608243157,South Asia,SAS,671.2935570000001,"Communicable, maternal, neonatal, and nutritional diseases"
362093,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,1998,3871.691834837581,5199.748634711817,3041.380929661569,South Asia,SAS,695.3695863,"Communicable, maternal, neonatal, and nutritional diseases"
362099,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,1999,3680.919049624625,4933.393264123769,2913.9083192555945,South Asia,SAS,735.3062832,"Communicable, maternal, neonatal, and nutritional diseases"
362105,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,2000,3483.369812812577,4643.949924848054,2758.022061578118,South Asia,SAS,751.2515794,"Communicable, maternal, neonatal, and nutritional diseases"
362111,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,2001,3319.901835635642,4363.9755490840835,2603.010354550369,South Asia,SAS,769.380109,"Communicable, maternal, neonatal, and nutritional diseases"
362117,4,YLLs (Years of Life Lost),244,South Asia,961,Other infectious diseases,3,Rate,2002,3114.605746968521,4158.263993027586,2439.553363832896,South Asia,SAS,783.8456035,"Communicable, maternal, neonatal, and nutritional diseases"
